agent,customer
"Hello, thanks for calling Rivertown insurance customer service. How may I help you?","Hi, how are you doing today?"
I'm fine. Thank you. And you?,I'm good too.
So how may I help you sir?,I wanted to ask if I could change my password on the website or if I have to make a call before changing it.
"Well, I can help you with your password reset here but you can also do it yourself on the website.",Oh! Alright. I think definitely need to know how to do that.
Yes sir. I'll need your first name and last name to help with your password reset.,My name is Sean Jackson my email address is sean jackson plus B fourteen at gmail dot com.
"Thank you sir, Sean Jackson....Just to confirm, is sean spelled with s.h.u.n?","No, it is S.e.a.n."
"S.E.A.N Okay. I'll also be needing your date of birth, phone number and your social security number.","Just because I want to reset my password, you are asking me for this much information. Why must everything be so complicated with customer care services? Please just make it quick because I don't have all day."
Please bear with us sir. We need this information to help you with your password reset. It'll be over before you know it.,It's okay. Let's just get on with it.
Thank you for your understanding sir. You can go on.,"my date is birth is July third, nineteen seventy eight."
"Okay. You said July third, nineteen seventy eight right?","Yep, that's right."
Kindly go on sir.,what were the other information you requested for?
Your phone number and your social security number sir.,Okay. My phone number is one five two four five.
one five two four five.,Five four five two one six.
Five four five two one six.,"Yep, that's right."
"Okay. one five two four five Five four five two one six, is that correct?","Yep, that's right. Please what else do you need? I don't have all day."
Just a moment sir.,mhm.
Okay. Can I have your social security number sir?,just a second please. I think I wrote it somewhere h-here.
"Sure, please take your time.",Okay. My social security number is three three Two.
Three three Two.,Three five two.
Three five two.,Six one One.
Six one One.,"Yep, that's it."
"Okay, three three Two There five two six one one is that correct?","sorry, my social security number actually ends with six seven three not Six one One."
"okay, you said three three one Three five two six Seven three, is that correct?","Yes, that's correct."
"Okay, Just a moment please.",mhm.
Okay. Lastly I'll need you to give an answer to the security question in order to confirm the ownership of this account.,"Jeez, just go on."
Okay. What's your mother's maiden name?,My mother's maiden name is Alex.
that's correct.,Of course it's correct. Don't you need to verify my email? Isn't that what I really need for password reset? You're are just asking me random questions here and wasting my time.
I was just about to ask that sir. I'm so sorry for the inconvenience. Kindly provided your email address sir.,"Jeez, I thought I told you my email address earlier and you still ask me to provide it? What's all these?"
I just need to confirm it sir. You said your email address is seanjacksen at gmail dot com. Is that correct?,"mhm. Yes, it is."
Just a moment please. I need to verify your email on the system because your reset link will be sent there.,sorry what reset link has been sent to my email? I haven't received any reset link.
"(laughter), the reset link hasn't been sent. I said the reset link will be sent to your email.",Oh! Okay.
Email verification is successful.,Okay. So what's next?
a reset link will be sent to seanjacksen at gmail dot com shortly.,Alright.
Kindly click on the link and reset your password.,Okay. Is that all?
"Yes sir, is there anything else I can help you with?","Well, I thought this conversation will be very short. I need to know how to reset my password on the website so that I wouldn't have to call the customer care service again. My wife also needs a password reset. I'll be able to help her with it. Just explain it to me."
Alright sir. It's very easy.,Okay. Please go on.
"In order to reset your password, you need to click on your profile icon.",Please hold on. I need to get something I can write on.
Okay. Take your time sir.,please go on. You said I need to click on my profile icon right?
"Yes, that's correct.",okay. And then what??
"After clicking on that, you'll see a password reset icon below your profile picture.",a password reset icon below my profile picture? Okay. Please go on.
Okay. You just need to click that account then it'll lead you to where you'll change your password.,o-okay. Is that all?
a password reset link will be sent to your email address just like I said earlier.,"A link will be sent to my email. Okay, got that."
Okay sir. So you can change your password from there.,Alright. Thank you.
Thanks for your patience sir. Is there anything else I can help you with?,"definitely not, I think that will be all for now."
Thank you for contacting us sir.,Thanks for your help.
Please feel free to let us know about any complaints or suggestions you might have for us to help serve you better.,"huh, after wasting so much of my time? I think you really need to work on time management."
We'll definitely work on that sir. Do have a nice day sir.,You too.
"Thanks once again sir, bye!",Bye bye!
