agent,customer
"Good morning, Thanks for calling Rivertown Insurance. How may I help you?",I would love to cancel one of my insurance plans with your company.
I'll need some of your details for identification ma'am.,Which of my details will you be needing?
What's your first and last name ma'am?,Bridget Anderson.
Your Mobile phone number?,Six One Nine.
Six One NIne.,Three Six Seven.
Three Six Seven.,Eight Eight Three Two.
Please kindly confirm your mobile phone number. Six One Nine Three Six Seven Eight Eight Three Two.,Yeah. Correct.
Your date of birth ma'am.,March Two Nineteen Eighty Seven.
Your Social Security Number?,Five Six One.
Five Six One.,Nine Four Five.
Nine Four Five.,Three One Six.
Three One Six.,Kindly reconfirm the social security number again.
Five Six One Nine Four Five Three One Six right?,Yes. That's correct.
Your Security Answer ma'am?,I can't remember my security answer.
What's the name of your first pet?,Micah.
That's incorrect ma'am.,Whisper then.
That's also incorrect ma'am.,What will I do? I can't remember the answer.
I'll help you reset your security question.,Oh! That would be lovely.
I'd ask you a few questions. Kindly pick the question you can easily remember or write out the question in a notebook.,"kindly hold on, let me go get a pen and book."
It's fine ma'am.,What are the questions?
"What's your mother's maiden name, the name of your high school, the name of your childhood best friend?",My Mother's maiden name is Kelly.
That is your new security question and answer.,I hope I will remember this as well. I feel like I have partial amnesia.
"As long as you wrote it down and keep it somewhere accessible, you won't forget it ma'am.",What other information do you need?
Your policy number ma'am.,Three Two Seven.
Three Two Seven.,Five Eight Eight Two Six.
Three Two Seven Five Eight Eight Two Six right?,"Yes, That's right."
So which of your insurance plans do you want to cancel ma'am?,I want to cancel my automobile insurance plan.
What plan type were you on ma'am?,The complete automobile plan.
"if I may ask, why do you want to cancel your automobile insurance plan?",I recently ran out of job and I have four kids to cater for.
Oh! I'm so sorry ma'am.,That's not all. I lost my husband to Covid one nine and I'm saddled with the responsibility of taking care of my four kids.
that must have been a lot for you to handle. I'm so sorry for your loss ma'am. How are you holding up ma'am?,"I've been doing some menial jobs and I work four shifts, I had to sell my car to offset some of the bills."
Once again I'm sorry for your loss ma'am.,That's why I want to cancel my automobile insurance plan. How do I go about it?
We'll remove that plan on your list of insurance and also remove it from your bills.,Thamk you so much. I would also love to know If I can update my payment preference on the mobile app myself.
Yes you can ma.,How will I go about it?
"On the top right hand corner of the app, You'll see the self service option.",What next?
"Click on it, you'll see various options to pick from.",yep! I just saw the option.
Is there any other help you need me to do for you?,That would be all for now. Thanks for your time.
Thank you for choosing Rivertown Insurance. Once again accept our heartfelt condolence.,Thanks for your understanding.
Do have a lovely day ma'am. Bye!,Bye!
